Frequency,Amplitude
0.0,24177446.0
0.01730822486845749,6794310.706569514
0.03461644973691498,3618454.767326175
0.05192467460537247,2670082.6014535506
0.06923289947382996,1660699.9680424107
0.08654112434228745,1554680.3594894244
0.10384934921074494,1710117.7216749906
0.12115757407920244,593403.4696587098
0.13846579894765992,846414.9067641968
0.1557740238161174,1308105.7287877076
0.1730822486845749,664060.2193078814
0.1903904735530324,722685.9061634906
0.20769869842148989,552669.7998711577
0.22500692328994737,327825.46192067297
0.24231514815840488,522954.7391432749
0.25962337302686234,766862.6807427675
0.27693159789531985,521552.14760977286
0.29423982276377736,559190.8457947803
0.3115480476322348,489153.7413473516
0.3288562725006923,511292.92895163404
0.3461644973691498,328535.47127479495
0.3634727222376073,523006.87170204084
0.3807809471060648,329493.20730056317
0.39808917197452226,439618.34953217756
0.41539739684297977,224362.4568267442
0.4327056217114373,346315.6798280127
0.45001384657989474,480022.0874519451
0.46732207144835225,62700.3659263264
0.48463029631680976,385993.2777529233
0.5019385211852673,111906.91320667419
0.5192467460537247,431288.0816675081
0.5365549709221822,49675.23954634317
0.5538631957906397,189735.3150583968
0.5711714206590972,282261.28849030455
0.5884796455275547,114022.64864742752
0.6057878703960121,344012.3833207154
0.6230960952644696,390437.4192073604
0.6404043201329271,43378.173943043956
0.6577125450013847,397192.3800164209
0.6750207698698422,157372.019567319
0.6923289947382996,356601.1172147044
0.7096372196067571,107761.6653565176
0.7269454444752146,298411.429258245
0.7442536693436721,91935.3365740495
0.7615618942121296,182541.7702130323
0.7788701190805871,161736.68449640783
0.7961783439490445,260165.69850224257
0.813486568817502,82953.16636772956
0.8307947936859595,197671.48148985684
0.848103018554417,48627.96599533446
0.8654112434228746,275502.89542027796
0.882719468291332,59910.85157434202
0.9000276931597895,290955.7025715589
0.917335918028247,155201.4439591272
0.9346441428967045,151762.0124666332
0.951952367765162,211382.09522949916
0.9692605926336195,192492.36938551188
0.9865688175020769,230049.77993829697
1.0038770423705345,139464.42312094994
1.0211852672389918,146661.22127726692
1.0384934921074493,170698.39365837528
1.0558017169759069,57792.63489447542
1.0731099418443644,260242.04270152005
1.0904181667128219,120738.35871224508
1.1077263915812794,139401.0132917399
1.125034616449737,111453.61280776045
1.1423428413181944,152656.84075521812
1.159651066186652,209946.69609884225
1.1769592910551094,103108.44856150445
1.194267515923567,119116.78675939665
1.2115757407920242,131694.74932988832
1.2288839656604817,10015.098391156975
1.2461921905289393,158438.0920629774
1.2635004153973968,134562.90467727886
1.2808086402658543,120737.52696269071
1.2981168651343118,9372.85612431156
1.3154250900027693,74958.4935770646
1.3327333148712268,124164.72505643823
1.3500415397396843,75801.35428230264
1.3673497646081418,110479.28725052575
1.3846579894765991,133194.84249128448
1.4019662143450566,69440.28635649658
1.4192744392135141,101213.9864427862
1.4365826640819717,88075.46273545676
1.4538908889504292,113282.2176962502
1.4711991138188867,98854.47538076702
1.4885073386873442,25262.884314648523
1.5058155635558017,103999.9266234457
1.5231237884242592,56095.34597558501
1.5404320132927167,93828.24750994954
1.5577402381611742,68655.82698263018
1.5750484630296315,137371.5234010707
1.592356687898089,23273.31286717392
1.6096649127665466,135625.66695211426
1.626973137635004,103090.00720032936
1.6442813625034616,50908.77623629192
1.661589587371919,84286.61009616723
1.6788978122403766,135954.8566372589
1.696206037108834,31633.209977040155
1.7135142619772916,152367.6045351126
1.7308224868457491,29148.439030314945
1.7481307117142066,132490.23938201982
1.765438936582664,60483.408573182955
1.7827471614511214,94295.61654505896
1.800055386319579,86077.50885390493
1.8173636111880365,137040.9512173522
1.834671836056494,44201.316391983986
1.8519800609249515,84293.97432509683
1.869288285793409,51708.14662330978
1.8865965106618665,93784.94861218164
1.903904735530324,46864.938022855196
1.9212129603987815,109015.6682578861
1.938521185267239,67144.00191253958
1.9558294101356963,56855.512771737645
1.9731376350041538,80418.02670521117
1.9904458598726114,74569.39260684798
2.007754084741069,81047.01622177163
2.0250623096095266,66379.85131895592
2.0423705344779837,65051.02951201032
2.059678759346441,44334.09865229988
2.0769869842148987,100581.31752024574
2.094295209083356,57173.72585056436
2.1116034339518137,32055.274170115375
2.1289116588202712,88178.55159179594
2.1462198836887287,30029.455934959387
2.1635281085571862,110017.42089289095
2.1808363334256438,60487.18352521563
2.1981445582941013,41768.82613156638
2.215452783162559,87357.80602008717
2.2327610080310163,32479.415276969277
2.250069232899474,67925.65789025837
2.2673774577679313,88615.05993706442
2.284685682636389,35505.510517340015
2.3019939075048463,61846.03596335332
2.319302132373304,20818.83767855727
2.3366103572417614,70280.86725075565
2.353918582110219,71035.6973408682
2.3712268069786764,100170.70188285114
2.388535031847134,111083.19582144325
2.405843256715591,10383.061746105572
2.4231514815840485,66767.7471976886
2.440459706452506,70317.8684349382
2.4577679313209635,38993.09811677615
2.475076156189421,102188.6100526947
2.4923843810578785,35935.229445639154
2.509692605926336,73118.35985958934
2.5270008307947935,13195.493775059602
2.544309055663251,44137.93971475856
2.5616172805317086,67239.67672361531
2.578925505400166,45302.15647470489
2.5962337302686236,67174.3934683584
2.613541955137081,11321.654865232165
2.6308501800055386,98487.60225587667
2.648158404873996,17939.6743528833
2.6654666297424536,67325.41287071125
